date,wilaya_code,Hypertension,Diabète_type_2,Obésité,Asthme,Cancer_du_poumon,Cancer_du_sein,Cancer_de_la_prostate,Maladie_cardiovasculaire
2017-08-01,31,99711,103887,68880,50316,56247,40934,38499,68490
2017-08-01,32,41005,42176,27823,21171,24569,22670,22034,27005
2017-08-01,33,36735,42740,26468,21299,24805,22132,22219,28608
2017-08-01,34,65772,74191,47583,34077,41840,33905,29962,50694
2017-08-01,35,40169,40198,27801,20896,26165,23351,20829,28324
2017-08-01,36,39046,39756,29005,21399,26283,22180,21337,26354
2017-08-01,37,39577,39472,26066,21181,24666,23344,22153,27887
2017-08-01,38,41196,39639,28222,22618,24137,22373,20766,28436
2017-08-01,39,72470,74125,50730,35247,38278,30700,32875,50161
2017-08-01,40,72536,74517,48365,31703,39294,31714,30237,49560
2017-08-01,41,68971,67336,52889,32625,38914,32509,29875,51425
2017-08-01,42,38873,41450,26461,20661,25222,21307,22295,28445
2017-08-01,43,39917,38594,27095,21951,25572,22755,21998,29445
2017-08-01,44,39208,40024,28187,20452,24813,21839,21026,28375
2017-08-01,45,40566,37461,27767,21813,24899,21742,22104,27292
2017-08-01,46,40058,40137,27059,21383,24435,22992,21636,26545
2017-08-01,47,74592,74426,49724,34588,38169,32775,30639,48381
2017-08-01,48,65169,69529,45298,35768,38370,30435,29656,49021
2017-08-01,49,42678,35947,28902,21469,24477,20744,22308,27376
2017-08-01,50,41266,40423,28148,20881,25657,22066,21108,27252
2017-08-01,51,39542,43634,27654,22629,25660,23041,22883,27524
2017-08-01,52,40801,40494,27681,21154,24911,20200,20603,26507
2017-08-01,53,39662,39430,28591,20620,24375,23559,21037,27672
2017-08-01,54,38782,39440,27325,22229,25008,23302,20771,28321
2017-08-01,55,38197,37976,29082,22204,24558,22062,20913,26631
2017-08-01,56,42179,40706,27683,22082,25664,21215,21937,27736
2017-08-01,57,37038,39856,27462,22556,25643,23637,22101,26864
2017-08-01,58,41691,40135,27255,22083,25430,23622,22090,29102
2017-09-01,1,47247,40228,30758,24921,24113,22820,21897,28410
2017-09-01,2,76421,71276,57528,43206,38782,30735,30838,54683
2017-09-01,3,80218,71970,52305,47708,41255,31658,31761,55273
2017-09-01,4,112427,101974,76837,63292,54386,41215,39573,77590
2017-09-01,5,109826,103456,79052,66101,55697,40084,39277,76882
2017-09-01,6,76429,71258,50056,44384,38953,31195,28542,54261
2017-09-01,7,114363,102858,77098,64700,52557,40160,36045,75640
2017-09-01,8,41355,36164,30073,24890,26443,22299,21215,31012
2017-09-01,9,103019,103564,76170,60220,51418,42742,41446,79176
2017-09-01,10,77654,68087,53497,44934,40628,32986,31605,55554
2017-09-01,11,43082,39724,33025,26694,24757,21248,21527,29155
2017-09-01,12,114997,96585,81799,62399,55812,42779,38350,77747
2017-09-01,13,77902,77140,53127,45422,41608,31368,30690,56774
2017-09-01,14,75143,68816,55456,44115,39590,33071,31842,53048
2017-09-01,15,77411,70912,56484,47392,38808,32217,30038,55547
2017-09-01,16,112527,102104,77448,59731,53021,40252,36700,76909
2017-09-01,17,109722,104001,79680,61168,51802,41880,39276,73547
2017-09-01,18,82508,74035,57920,40274,37986,30971,30665,53999
2017-09-01,19,110875,99758,80954,64237,52283,38857,38526,73556
2017-09-01,20,73590,71283,57378,42983,38495,31877,30642,53075
2017-09-01,21,78052,72171,57383,44110,39761,33334,29405,56598
2017-09-01,22,113841,98544,75120,62390,54265,39540,39417,75820
2017-09-01,23,106329,98257,74163,62200,52637,39949,40583,78664
2017-09-01,24,81206,74347,59883,43211,39099,32937,32416,53897
2017-09-01,25,111070,97770,72785,59247,54935,41652,38486,76953
2017-09-01,26,72924,71458,56244,42986,39758,33358,30130,55104
2017-09-01,27,79493,76370,54429,42550,38989,32621,31518,53102
2017-09-01,28,77944,70983,59752,45934,40372,30444,30271,53321
2017-09-01,29,74578,75625,52794,45149,39744,32398,32473,54375
2017-09-01,30,80097,74597,55210,47579,39067,32038,31571,54795
2017-09-01,31,118211,97758,73823,64788,55831,42021,40473,77312
2017-09-01,32,44526,40150,29847,25527,25063,22171,22122,32028
2017-09-01,33,42651,39491,30933,25940,26623,22261,22296,29503
2017-09-01,34,71594,74970,55913,43991,36072,32190,30510,57544
2017-09-01,35,42392,40554,31035,24681,23870,21376,22792,30221
2017-09-01,36,43817,37988,29807,24987,24679,22031,21943,30886
2017-09-01,37,42835,40145,30310,24535,26393,22812,20518,29703
2017-09-01,38,43983,40969,31473,25311,26059,22815,21695,31820
2017-09-01,39,78463,72834,55403,43449,39989,32492,33040,58040
2017-09-01,40,82569,71439,53854,45754,37882,29973,33024,57298
2017-09-01,41,77175,76201,51484,45815,38489,33895,31544,57637
2017-09-01,42,44298,38415,33501,24522,25774,22811,21768,29366
2017-09-01,43,45050,41384,31563,25793,25183,22143,21968,30193
2017-09-01,44,43860,40507,29695,24596,25255,22465,21508,30858
2017-09-01,45,45469,37493,30464,25186,24458,21998,22343,31600
2017-09-01,46,43379,39736,29096,26055,24149,23959,21743,30348
2017-09-01,47,78413,70050,54557,49097,34702,31413,30950,53269
2017-09-01,48,77130,73751,54095,44964,39768,31149,32099,56932
2017-09-01,49,45299,37851,28510,25450,24695,22069,21685,30844
2017-09-01,50,43498,43809,32023,25809,23997,22540,21662,32138
2017-09-01,51,40366,38419,30916,25123,24851,22013,22203,33690
2017-09-01,52,42705,41701,30494,23891,24425,21937,20466,30806
2017-09-01,53,44166,40291,31584,24603,25358,22800,21782,29812
2017-09-01,54,44843,41190,29475,26474,26100,22098,21910,33143
2017-09-01,55,43365,40347,31642,24662,27618,22182,20954,31093
2017-09-01,56,43048,40529,30289,25485,26069,23555,21915,29748
2017-09-01,57,45830,41124,31079,24982,25595,21806,22555,28811
2017-09-01,58,43355,38685,29278,24128,26772,22786,21295,32005
2017-10-01,1,50658,43060,34644,29805,26315,22381,21461,34927
2017-10-01,2,88086,73353,65903,59220,37893,31549,28914,63063
2017-10-01,3,83449,75451,57145,52624,38109,31717,31417,57912
2017-10-01,4,127770,107283,84635,75010,53284,41372,40639,83777
2017-10-01,5,115858,102087,81598,78153,58649,40923,39812,90297
2017-10-01,6,94954,69437,61563,56743,37187,31069,29387,62080
2017-10-01,7,127475,98623,83383,75383,52534,42310,41488,84835
2017-10-01,8,48636,38086,34762,31022,25336,22373,20822,34429
2017-10-01,9,120509,94001,83613,78600,55103,41188,39926,83773
2017-10-01,10,91647,72966,62813,55771,36345,31376,30111,62159
2017-10-01,11,51583,40415,33748,29848,23969,22661,20908,33645
2017-10-01,12,128062,101604,90551,77664,53512,37616,39500,87488
2017-10-01,13,88078,70125,60501,55898,38205,32599,31195,58037
2017-10-01,14,89511,70009,60973,55867,39471,32009,29859,61338
2017-10-01,15,90462,70933,64005,52967,39156,33590,31129,61001
2017-10-01,16,121072,99947,80199,75214,53100,43283,38397,87730
2017-10-01,17,122839,98619,92265,79964,54577,44341,38718,83807
2017-10-01,18,89075,73011,60602,54829,37927,32364,29505,61387
2017-10-01,19,128460,105561,84148,78791,53898,40534,41069,85647
2017-10-01,20,84492,68798,55774,54343,40070,30826,29900,61431
2017-10-01,21,86001,68989,64149,54218,38011,33382,31569,64353
2017-10-01,22,116821,106594,84538,79944,51989,38983,38322,89060
2017-10-01,23,122915,98786,78630,78299,54977,37649,39474,85991
2017-10-01,24,86035,72323,59737,53414,39315,31014,30495,62860
2017-10-01,25,124595,90143,86717,78341,54148,40192,36746,83072
2017-10-01,26,88328,67686,66006,59213,38897,32362,30233,62934
2017-10-01,27,86893,73010,60845,53267,40136,32298,30996,66342
2017-10-01,28,81873,67477,57760,54799,39082,32102,30230,60724
2017-10-01,29,90034,67659,62689,55579,40539,33050,32922,58662
2017-10-01,30,87045,71734,64224,59094,38921,31747,30705,59642
2017-10-01,31,120379,94480,84296,76351,52889,40499,38518,86178
2017-10-01,32,52718,41808,34494,31268,25441,23681,21263,33084
2017-10-01,33,51011,38668,33767,30734,25538,22554,20802,32706
2017-10-01,34,90019,74562,62882,57974,39295,30429,30272,60908
2017-10-01,35,53259,41163,35556,31724,25560,22847,22267,34553
2017-10-01,36,50347,39529,34631,28361,25312,22079,20481,33404
2017-10-01,37,49822,38502,34199,28307,25668,21098,21562,32092
2017-10-01,38,51774,40183,34658,29485,25239,23149,22055,34715
2017-10-01,39,91386,66862,60507,54651,39058,32197,31404,59034
2017-10-01,40,92624,72410,58949,53690,38606,32069,29627,61104
2017-10-01,41,90536,71988,58044,51886,39357,34758,32445,60400
2017-10-01,42,47438,38624,33521,31235,25021,22061,21670,33125
2017-10-01,43,50981,40151,34827,31354,26042,22897,22333,32701
2017-10-01,44,51362,39941,34042,29875,24091,22244,21859,34311
2017-10-01,45,51391,38785,33847,29713,25298,21681,21292,34854
2017-10-01,46,48933,40443,34451,28453,26928,22870,21340,35186
2017-10-01,47,85147,70857,60818,56581,37848,32663,29991,60452
2017-10-01,48,85894,73965,58829,51601,39003,32226,30318,60214
2017-10-01,49,47105,42361,34896,32311,24819,21761,20685,34927
2017-10-01,50,50444,38060,34383,29886,25119,22665,21424,33722
2017-10-01,51,46696,39731,34580,30546,24759,21788,22415,32451
2017-10-01,52,49026,41068,32749,29867,24822,22601,21253,34629
2017-10-01,53,47964,41869,36002,31222,24987,22365,20907,34988
2017-10-01,54,51874,40043,33224,31183,24666,23203,21709,33260
2017-10-01,55,48549,37319,34627,30277,25818,22561,21119,33659
2017-10-01,56,49713,42104,32477,31113,25591,23340,21201,32822
2017-10-01,57,49149,40556,32925,30782,24953,22950,21808,33286
2017-10-01,58,48277,40489,34124,30348,23000,21980,21596,32715
2017-11-01,1,51839,38239,38041,32266,24443,22600,21011,32472
2017-11-01,2,99105,74041,66653,59040,35019,34207,31821,59584
2017-11-01,3,98226,71223,67488,59671,37105,33372,32294,61499
2017-11-01,4,138512,102618,88089,86683,55482,40332,38880,79483
2017-11-01,5,136147,99841,91776,85151,56447,42811,41439,80874
2017-11-01,6,94863,71414,67598,59588,38881,32123,29954,62161
2017-11-01,7,136002,101818,91118,83985,54825,41921,40063,86823
2017-11-01,8,52041,40829,35016,32552,24418,22840,20992,32490
2017-11-01,9,133392,99515,96841,83756,52375,42048,38046,82696
2017-11-01,10,101339,73519,65535,60055,39029,32746,32276,59558
2017-11-01,11,57761,39973,38374,32565,25026,22081,21597,34019
2017-11-01,12,136231,98495,94451,83884,56032,38774,37915,84909
2017-11-01,13,97092,70614,70728,59889,38416,32476,30578,59906
2017-11-01,14,97111,76813,67623,58466,38739,30227,32157,62045
2017-11-01,15,100124,75492,68635,58451,37807,33933,30791,56749
2017-11-01,16,137874,96552,92085,83768,55679,42588,36211,76604
2017-11-01,17,127554,98698,93476,84285,51840,40793,40892,83878
2017-11-01,18,101591,73192,65492,62826,38839,35038,30409,59419
2017-11-01,19,135210,93146,95682,85087,54100,38587,40467,83964
2017-11-01,20,98422,71515,66951,62644,40138,30463,31466,61416
2017-11-01,21,101881,73507,67449,64054,37736,31017,30523,62661
2017-11-01,22,137304,94884,91769,84114,54146,39365,38435,85294
2017-11-01,23,140125,101912,95895,85781,54302,41992,39494,84421
2017-11-01,24,99148,72244,66181,60382,39379,31782,31758,56516
2017-11-01,25,127094,103349,87136,86251,55463,41656,36748,85418
2017-11-01,26,94151,69178,65325,58459,37574,29783,30579,60003
2017-11-01,27,94881,66636,63978,59124,40957,33072,29838,59887
2017-11-01,28,97554,71093,68340,57974,41007,30709,31934,62870
2017-11-01,29,96155,68498,66047,56123,37934,30815,32842,58628
2017-11-01,30,91079,75887,65570,58852,38854,32456,30324,61722
2017-11-01,31,135185,97721,94977,89156,53027,40868,39337,85788
2017-11-01,32,55226,39085,35856,33922,23412,22650,22827,34573
2017-11-01,33,56463,39128,36178,31413,25367,22029,20736,34982
2017-11-01,34,101667,72543,63399,59108,37917,31390,31193,59703
2017-11-01,35,56539,41462,41696,31341,25213,23318,21364,32389
2017-11-01,36,52864,37500,38090,34074,25270,22380,20448,35109
2017-11-01,37,54223,39404,38713,34417,24528,23152,21897,33586
2017-11-01,38,52902,39218,37396,33604,24662,21118,21486,33780
2017-11-01,39,100330,73796,67637,56919,37146,32312,29617,56926
2017-11-01,40,96461,69506,63611,60352,35163,34664,31194,61421
2017-11-01,41,94242,75634,70260,58662,37838,32632,32413,64260
2017-11-01,42,52005,41263,36311,33974,25714,22628,21459,32503
2017-11-01,43,56516,41257,35570,34986,25745,22525,21390,34234
2017-11-01,44,55207,37999,37248,33216,25907,22576,21734,34360
2017-11-01,45,52246,38057,37986,33075,25714,21888,22186,33412
2017-11-01,46,56165,42630,36958,32395,24209,21205,22876,32858
2017-11-01,47,101120,73261,66883,55894,35223,32306,31297,61799
2017-11-01,48,97636,76202,70137,63648,38958,31490,31815,60103
2017-11-01,49,55314,39907,35347,33267,25514,22823,22447,34290
2017-11-01,50,55451,41880,37174,33275,24019,23102,21649,36350
2017-11-01,51,52951,39515,36639,33070,25193,20894,21915,31851
2017-11-01,52,55414,44647,35928,31285,24839,23607,20513,32793
2017-11-01,53,55586,36590,36297,33407,24258,20534,22484,32497
2017-11-01,54,54610,39492,35420,34282,25509,23331,21652,36091
2017-11-01,55,51676,40139,38083,32527,25711,22683,21545,33716
2017-11-01,56,55491,42666,36254,34377,24664,22302,22143,33623
2017-11-01,57,54426,37239,36276,33126,26532,21993,21980,35277
2017-11-01,58,51873,38779,37432,34237,25168,23392,20960,33418
2017-12-01,1,61525,38435,40472,37021,25852,22180,21190,37898
2017-12-01,2,108738,73549,76248,61149,36557,32606,29628,69251
2017-12-01,3,108823,73783,70986,67831,36002,32499,31315,72915
2017-12-01,4,149911,97019,103536,96012,50319,42576,32782,92179
2017-12-01,5,145151,108683,104450,90337,54163,38480,37716,94263
2017-12-01,6,109429,72254,68738,64884,36870,30178,30361,63333
2017-12-01,7,144175,99120,99849,88670,54584,39939,38349,90612
2017-12-01,8,58942,41358,40963,36993,25034,22543,20773,36627
2017-12-01,9,147065,97724,115035,92131,51051,40699,37253,92039
2017-12-01,10,109371,77465,73704,65846,36183,32733,32142,69462
2017-12-01,11,60844,40649,43293,35661,27340,22064,22281,36930
2017-12-01,12,148355,108969,99895,88361,56290,40739,37635,92737
2017-12-01,13,104716,65853,71457,65411,38747,33428,30843,64980
2017-12-01,14,115889,73110,71258,65505,40801,32808,30180,62949
2017-12-01,15,110066,72818,72728,65298,38662,31893,29674,67752
2017-12-01,16,145101,103667,108763,90695,56947,43351,37613,86615
2017-12-01,17,145866,99662,96100,91486,52218,43255,39207,94718
2017-12-01,18,108538,75719,73584,67873,40341,34503,30829,65553
2017-12-01,19,142065,103080,98690,85628,51776,39490,39521,99290
2017-12-01,20,106938,69904,73782,67608,36108,33200,31570,66241
2017-12-01,21,111874,71984,72325,66451,38855,33147,32716,65864
2017-12-01,22,148245,100362,113504,94815,53654,40098,39132,90427
2017-12-01,23,147888,101978,100834,91033,53404,40012,39925,96646
2017-12-01,24,103061,73743,71854,63087,38597,31652,30845,65334
2017-12-01,25,139700,100145,99430,86323,55882,41106,39626,87700
2017-12-01,26,108117,67831,78365,67197,39951,32923,32340,66893
2017-12-01,27,109697,72131,70436,62498,39334,32042,31546,66904
2017-12-01,28,99890,71253,73534,63442,40808,31226,31738,65312
2017-12-01,29,101185,74021,76627,62979,39399,33082,32360,66114
2017-12-01,30,107499,72567,74225,68295,38831,32080,30472,68343
2017-12-01,31,146612,94645,104532,87464,52689,36831,41058,97687
2017-12-01,32,59087,43036,40754,37814,24564,22047,20000,38017
2017-12-01,33,57568,37784,40815,36409,25660,22117,21246,37849
2017-12-01,34,105890,74765,72391,64982,36643,33764,28898,71002
2017-12-01,35,59915,42958,39757,37782,24228,22956,22646,36828
2017-12-01,36,58702,39878,37925,37189,24761,21632,21593,36205
2017-12-01,37,62731,40525,41952,38952,24470,22432,21503,37888
2017-12-01,38,55831,43397,39237,38379,26547,21762,20842,37561
2017-12-01,39,103064,74128,71995,66576,40147,32030,30293,65006
2017-12-01,40,103528,73442,69195,64712,40199,34225,30589,70171
2017-12-01,41,105495,69598,74265,65993,39744,32103,31805,69231
2017-12-01,42,61124,39035,43294,34919,24427,21938,22245,36864
2017-12-01,43,61962,40775,39676,35172,25642,21950,21840,37270
2017-12-01,44,55590,40082,39857,37853,24855,22943,22541,37325
2017-12-01,45,60904,39360,39482,34582,25588,21575,21971,38296
2017-12-01,46,61473,39987,38688,35576,24008,21642,22094,36950
2017-12-01,47,110960,73482,72798,65438,38343,32444,29823,63917
2017-12-01,48,111540,70173,75827,62616,38584,33327,32139,71621
2017-12-01,49,59707,41565,42515,36437,24904,22481,22295,37621
2017-12-01,50,58409,42713,40744,37190,25420,23168,22440,38610
2017-12-01,51,64466,39531,41876,38947,25962,21507,22619,36295
2017-12-01,52,62346,42364,39388,34927,26613,22380,21480,35762
2017-12-01,53,61459,42362,41501,35643,25713,22415,21886,37724
2017-12-01,54,57942,38454,39003,33958,26255,21401,22170,37947
2017-12-01,55,54961,39760,42611,35475,23668,23275,21596,38445
2017-12-01,56,59717,38804,38886,38786,25427,22153,21728,34795
2017-12-01,57,60990,39914,41125,36336,24077,22474,21343,39364
2017-12-01,58,62198,40444,38796,34818,25051,22334,21621,36381
2018-01-01,1,54765,41559,41085,37698,25642,22318,22613,35139
2018-01-01,2,95467,74832,73235,60403,41750,32494,28390,64954
2018-01-01,3,95199,71095,71118,66808,39671,32527,28443,63516
2018-01-01,4,131090,102919,107029,88054,52345,42983,39960,99249
2018-01-01,5,129819,100892,105382,91079,57582,40327,37991,92955
2018-01-01,6,102986,76382,73794,66344,39178,31805,31878,66773
2018-01-01,7,127790,102806,109385,90617,59952,40614,39216,93608
2018-01-01,8,51281,41596,41989,36675,23658,22430,21451,38117
2018-01-01,9,137143,99056,101296,85322,57290,41998,41202,97503
2018-01-01,10,97341,70919,74365,65840,38237,31074,29911,64855
2018-01-01,11,52285,37917,39554,35911,24990,22113,21375,35389
2018-01-01,12,132582,99656,106054,89310,58229,40646,39544,93082
2018-01-01,13,98685,74129,71686,68728,39059,31971,30229,63963
2018-01-01,14,104846,74342,71440,59517,37239,32260,31625,67627
2018-01-01,15,100454,73999,70644,69525,38057,31169,31068,70788
2018-01-01,16,130976,100655,104406,87860,58250,42357,40427,93534
2018-01-01,17,131098,95104,97656,88890,47852,41219,40763,90204
2018-01-01,18,93848,73924,74964,63413,41036,32601,31882,69350
2018-01-01,19,134245,99026,107054,85712,56839,41608,39246,97296
2018-01-01,20,96394,69648,74724,65174,38207,32388,29226,70499
2018-01-01,21,102355,72357,73634,68474,36787,32039,32015,62844
2018-01-01,22,136182,98613,102695,93620,54752,40618,40875,95955
2018-01-01,23,132071,97787,102261,93023,52309,40010,37516,91923
2018-01-01,24,99509,66242,75223,63356,39617,31349,30322,66451
2018-01-01,25,127896,105211,97323,84231,53526,43894,38335,92856
2018-01-01,26,101090,78890,72100,64452,39929,30525,32055,67093
2018-01-01,27,91143,67101,71881,65602,39363,31098,32875,72001
2018-01-01,28,102830,73051,73945,63866,38892,31181,31754,67346
2018-01-01,29,98127,69701,75432,62938,40087,32777,30051,64046
2018-01-01,30,97118,75494,76103,62625,39193,31476,32870,66072
2018-01-01,31,141578,97955,97166,96559,52343,40969,38989,93543
2018-01-01,32,49583,39363,40168,36725,25140,23095,22363,37811
2018-01-01,33,53662,38049,42660,35373,25431,22070,22485,37561
2018-01-01,34,93215,70101,69413,62071,38949,33344,32377,70640
2018-01-01,35,53141,42195,43371,34930,24933,23298,21997,38313
2018-01-01,36,55871,39041,42636,33013,25921,22391,20724,37202
2018-01-01,37,54783,39832,42726,34061,24181,22690,21348,38108
2018-01-01,38,57407,38208,41359,34001,24321,22494,21480,36945
2018-01-01,39,93654,72612,72735,61147,41592,32367,29872,64154
2018-01-01,40,99902,74703,71913,68002,40796,32573,31623,63118
2018-01-01,41,100666,69726,72034,63657,39011,32548,31144,65537
2018-01-01,42,58166,41010,40054,37584,25608,22471,22096,36497
2018-01-01,43,53465,39917,40649,37178,25618,21456,22150,34846
